141,keyword,I am a teacher and I am planning a big trip for our school. We want to travel from Brno to Olomouc. Number of children and teachers will be 150. Is it necessary to order an extra railway carriage. We want to travel on the 20.4.2020 at 8:30 from Brno.,Jsem učitelka a plánuji pro naši školu velký výlet. Chceme cestovat z Brna do Olomouce. Počet dětí a učitelů bude 150. Je nutné objednat další železniční vagón. Chceme vyjet 20.4.2020 v 8:30 z Brna.,5
306,keyword,Could you send me more information about Cobot? We have a machine tools and they are not ready for robotic operation.,Můžete mi poslat více informací o Cobotovi? Máme strojní zařízení a nejsou připraveni na robotickou operaci.,4
346,keyword,"I want to marry abroad under local jurisdiction, what do I have to do?","Chci se oženit v zahraničí pod místní jurisdikcí, co musím udělat?",5
220,keyword,Why wasn't I able to make a mobile payment? Do I cancel my subscription?,Proč jsem nemohl zaplatit za mobil? Zruším si odběr,2
271,foster,When we arrived. we would like to use the limousine services.,"Až dorazíme, chtěli bychom využít služeb limuzín.",5
49,foster,I decided to build a new playground. Who should I talk to?,Rozhodl jsem se postavit nové hřiště. S kým bych měl mluvit?,5
466,foster,Becuse im working in ocean transport. I would need a special cargo container. Please could you contact me?,Becuse im pracuje v zaoceánské dopravě. Potřeboval bych speciální nákladní kontejner. Můžete mě prosím kontaktovat?,3
440,foster,I need some videos for my major. How can I access them?,Potřebuju pár videí pro mého majora. Jak se k nim dostanu?,3
62,foster,We need a reserved table for 4 hours. Can we have it?,Potřebujeme rezervovaný stůl na 4 hodiny. Můžeme si to vzít?,4
336,legend,"My child has been given a diagnosis, but I would like a second opinion. Is this something you offer?","Mému dítěti byla sdělena diagnóza, ale chtěla bych druhý názor. Je to něco, co nabízíte?",5
79,legend,Where can I get a new ID? Is it necessary to report the loss of my ID?,Kde seženu novou občanku? Je nutné hlásit ztrátu mého průkazu?,5
389,legend,My father is hospitalized in a closed psychiatric ward. Can you help him through the discharge procedures with the hospital psychiatric committee? ,Můj otec je v psychiatrické léčebně. Můžete mu pomoct s propuštěním z psychiatrického výboru?,4
491,legend,"Hello, I have an old camera - Yashica Lynx 14E, bit it looks broken. Could you please repair this camera?","Haló, mám starou kameru - Yashica Lynx 14E, vypadá to, že je rozbitá. Mohl byste prosím opravit tu kameru?",4
290,legend,Do you have more photos of your products?,Máte další fotografie vašich produktů,5
462,legend,"My driver license expires soon, but I did not receive a renewal notice in the mail. What should I do?","Platnost mého řidičského průkazu brzy vyprší, ale neobdržel jsem v poště oznámení o obnovení. Co mám dělat?",5
435,legend,I am interested in your event - market pricing dynamics for the machine learning age. Can I register?,Zajímá mě vaše akce - tržní cenová dynamika pro věk strojového učení. Mohu se zaregistrovat,5
268,legend,"I would like to have a Brazilian band playing music, and red rose if possible.","Chtěl bych, aby Brazilská kapela hrála na hudbu, a červenou růži, kdyby tu byli nějací...",4
170,legend,"Your company specializes in the production of special hot-rolled sections of structural, free-cutting, alloy and stainless steel. I would like to know more about it.","Vaše společnost se specializuje na výrobu speciálních za tepla válcovaných dílů konstrukčních, volně řezaných, legovaných a nerezových. Rád bych to věděl.",4
30,legend,I'd like to order a gluten-free breakfast. I have gluten intolerance.,Rád bych si objednal bezlepkovou snídani. Mám nesnášenlivost lepku.,5
220,quarter,Why wasn't I able to make a mobile payment? Do I cancel my subscription?,Proč jsem nemohl zaplatit za mobil? Zrušil jsem své,3
376,quarter,Do students have to study a fixed set of subjects or can they individually form their major?,"Musí studenti studovat pevně stanovený soubor předmětů, nebo mohou svůj obor studovat individuálně?",5
105,quarter,Book 20 seats and a chocolate cake for birthday,Rezervujte si 20 míst a čokoládový dort k narozeninám,5
306,quarter,Could you send me more information about Cobot? We have machine tools and they are not ready for robotic operation.,Můžete mi poslat více informací o Cobotovi? Máme strojní nářadí a oni nejsou připraveni na robotiku.,4
34,romaine,Can I pay for accomodation in advance?,Mohu zaplatit ubytování předem?,5
137,romaine,This jacket is very important for me. I got it 15 years ago and it is the best part of my clothing. I will be very thankful if you find it.,"Tohle sako je pro mě velmi důležité. Dostal jsem ji před 15 lety a je to nejlepší část mého oblečení. Budu velmi vděčný, když ho najdete.",4
114,romaine,What is the annual fee for a dog and where can I pay it?,Jaký je roční poplatek za psa a kde ho mohu zaplatit?,5
31,speaker,"Is it possible to order other services such as wellness, dinner on the day of arrival?","Je možné objednat si další služby, jako je wellness, večeři v den příjezdu?",5
114,speaker,What is the annual fee for a dog and where can I pay it?,Jaký je roční poplatek za psa a kde ho mohu zaplatit?,5
361,speaker,We want to order the menu for the groups. We will pay in euros.,Chceme si objednat menu pro skupiny. Zaplatíme v eurech.,5
34,speaker,Can I pay for the accomodation in advance?,Mohu ubytování zaplatit předem,5
36,speaker,Is it possible to reserve a room for another person later?,Je možné později rezervovat pokoj pro další osobu?,5
137,speaker,This jacket is very important for me. I bought it 15 years ago and it is the best par of my clothing. I will be very grateful if you find it. ,"Tohle sako je pro mě velmi důležité. Koupil jsem ho před 15 lety a je to nejlepší část mého oblečení. Budu velmi vděčný, když ho najdete.",5
363,legend,What do you do if I discover that I am fraudulently married to someone I do not know?,"Co uděláš, když zjistím, že jsem podvodně vdaná za někoho, koho neznám?",5
302,legend,Why do you have so many pop-up ads?,Proč máš tolik reklam na pop-up?,4
368,legend,I would like to rent a car through the hotel and a room with a bath tub,Chtěl bych si pronajmout auto přes hotel a pokoj s vanou,4
290,madrasa,Do you have more photos of your products?,Máte více fotografií svých výrobků?,5
462,madrasa,"My driver license expires soon, but I did not receive a renewal notice in the mail. What can I do?","Platnost mého řidičského průkazu brzy vyprší, ale neobdržel jsem v poště oznámení o obnovení. Co můžu dělat?",5
79,madrasa,Where can I get a new ID? Is it necessary to report the loss of my ID?,Kde seženu novou občanku? Je nutné hlásit ztrátu mého průkazu?,5
267,keyword,I am travelling abroad soon. Where can I find information or advice on health risks?,Brzy odcestuji do zahraničí. Kde najdu informace nebo radu o zdravotních rizicích,5
173,keyword,Do you offer T-shirts for women?,Nabízíte trička pro ženy?,5
167,keyword,Please could you advise me to vaccination requirements for Thailand,"Prosím, mohl byste mi poradit s požadavky na očkování pro Thajsko",5
132,keyword,"I would like to have my room oriented to the south, please. Do you have one?","Chtěl bych mít pokoj orientovaný na jih, prosím. Máte ho?",5
82,keyword,Where can I take construction waste?,Kde mohu vzít stavební odpad?,5
36,hostess,Is it possible to buy a stay for another person later?,Je možné si později koupit bydlení pro další osobu?,5
199,hostess,Do you prepare a simulator competitions and tournaments? Could you write me a dates?,Připravujete simulátorové soutěže a turnaje? Můžete mi napsat datum?,4
34,hostess,Can I pay for accomodation in advance?,Mohu předem zaplatit za ubytování?,5
137,hostess,This jacket is very important for me. I became it 15 years ago and it is the best part of my clothing. I will be very thankful if you find it.,"Tohle sako je pro mě velmi důležité. Stal jsem se jím před 15 lety a je to nejlepší část mého oblečení. Budu ti vděčný, když ho najdeš.",4
114,hostess,what is the annual fee for a dog and where can I pay it?,Jaký je roční poplatek za psa a kde jej mohu zaplatit?,5
62,romaine,"Please reserve us a table for at least 4 hours, we plan to stay longer. ",Rezervujte nám stůl na nejméně 4 hodiny. Máme v plánu zůstat déle.,5
271,romaine,On our arrival we would like to use the limousine services,Po našem příletu bychom rádi využili služeb limuzín.,5
466,romaine,I am interested in ocean transport. I would need a special cargo container. Please could you contact me?,Zajímá mě námořní doprava. Potřeboval bych speciální nákladní kontejner. Můžete mě prosím kontaktovat?,5
440,romaine,I am interested in ASCRS Annual meeting in 2019. Where do I access the videos?,Mě zajímá roční zařazení ASCRS do roku 2019. Kde se dostanu k těm videím?,5
27,romaine,"My dog freaks out at the vet's office, please try to calm him.","Můj pes vyšiluje u veterináře, prosím, zkuste ho uklidnit.",5
49,romaine,Who can I talk to about building a new playground?,S kým si můžu promluvit o stavbě nového hřiště?,5
121,madrasa,Is the city considering cancelling the New Year's fireworks?,Uvažuje město o zrušení novoročního ohňostroje?,5
465,madrasa,I teach my son English at home with the Learning Time with Timmy series on YouTube. Do you offer more of these videos?,Učím svého syna anglicky doma s Timmym seriálem na YouTube. Nabízíte více těchto videí?,4
322,madrasa,How do I apply for a new or replacement Social Security  card number?,Jak mohu požádat o nový nebo náhradní průkaz sociálního zabezpečení?,5
184,madrasa,I have a specific problem with residence status in the Czech Republic. Could you please help me?,Mám konkrétní problém s pobytem v České republice. Můžete mi pomoct?,5
127,madrasa,Water tank,Vodní nádrž,5
250,madrasa,What kind of communication should I expect from INTERPOL after I have submitted my request?,Jakou komunikaci mám po podání své žádosti očekávat od INTERPOLU?,5
7,madrasa,"be careful, it's fragile. Pack with extra care. Thank you.","Opatrně, je to křehké. Balit s mimořádnou opatrností. Děkuji.",5
209,madrasa,Is it possible to use heat cost allocators on panel radiators?,Je možné použít na panelové radiátory rozdělovače nákladů na teplo?,4
199,foster,I am preparing for a simulator competition. can I send you a date? ,Připravuji se na soutěž na simulátoru. Můžu vám poslat datum?,5
361,foster,we would like to order from you fixed menu for groups. can we pay in euros?,Rádi bychom si u vás objednali pevné menu pro skupiny. Můžeme platit v eurech?,5
34,foster,Can I pay for accommodation in advance? ,Mohu zaplatit ubytování předem?,5
36,foster,Is it possible to take a stay for another person later?  ,"Je možné, že bychom později mohli zůstat na další osobu?",3
379,blowing,Do the judges fit in cases relating to its own country? Are they really independent,Odpovídají soudci případům týkajícím se vlastní země? Jsou opravdu nezávislé,3
267,blowing,I am traveling abroad soon. Where can I find the information or advice on health risks?,Brzy pojedu do zahraničí. Kde najdu informace nebo radu týkající se zdravotních rizik?,5
368,keyword,I would like to rent a car through the hotel and a room with a bath tub.,Chtěl bych si pronajmout auto přes hotel a pokoj s ba,2
298,keyword,Is there WiFi on the trains?,Je ve vlacích WiFi?,5
302,keyword,Why do you have so many pop-up ads?,Proč máš tolik reklam na pop-up?,4
21,keyword,"I'm a student, can I get a discount?","Jsem studentka, můžu dostat slevu?",5
363,keyword,What do I do if I discover that I am fraudulently married to someone that I do not know?,"Co mám dělat, když zjistím, že jsem podvodně vdaná za někoho, koho neznám",5
483,keyword,Can the application be downloaded and mailed to ComEd instead of using the online tool?,Lze aplikaci namísto online nástroje stáhnout a odeslat na ComEd?,5
35,speaker,I will not check in until eight in the evening,Nebudu se hlásit do osmi do večera.,4
338,speaker,How long does it take until the funds reach my bank account?,"Jak dlouho to trvá, než se peníze dostanou na můj účet?",5
371,speaker,Are the museum curators available to provide expertise on artworks?,"Jsou kurátoři muzea k dispozici, aby poskytli odborné znalosti o uměleckých dílech?",5
497,speaker,My flights XXXX (Tallin - Warsaw) and YYYY (Warsaw - Prague) scheduled for March 15 were canceled due to coronavirus measures set by the Polish government. According to your webpage I should contact you via this form in order to obtain full refund of both the flight tickets. ,"Mé lety XXXX (Tallin - Varšava) a YYYY (Varšava - Praha) plánované na 15. března byly zrušeny kvůli koronavirózním opatřením, která stanovila polská vláda. Podle vašich webových stránek bych vás měl kontaktovat prostřednictvím tohoto formuláře, abych získal plnou náhradu za let t",4
481,speaker,I applied for victim cmpensation and want to know the status of my claim. Can you assist me?,"Požádal jsem o odškodnění obětí a chci vědět, jaký je stav mého nároku. Můžeš mi pomoci?",4
305,speaker,Can you send me more information about Dental Schools and Programs?,Můžete mi poslat více informací o Dental Schools a Programy?,4
317,speaker,Could you send me a list of sleeping bags?,Můžete mi poslat seznam spacích pytlů?,5
199,quarter,Do you prepare simulator competitions and tournaments? Could you write me a date?,Připravujete trenérské soutěže a turnaje? Umíš psát?,3
31,quarter,"Is it possible to order other services such as wellness, dinner on the day of arrival?","Je možné objednat si další služby jako wellness, večeři v den příjezdu",5
137,quarter,This jacket is very important to me. I became it 15 years ago and it is the best part of my clothing. I will be very thankful if you find it.,"Tohle sako je pro mě velmi důležité. Stal jsem se jím před 15 lety a je to nejlepší část mého oblečení. Budu ti moc vděčná, jestli na to přijdeš.",3
114,quarter,What is the annual fee for a dog and where can I pay it?,Jaký je roční poplatek za psa a kde ho mohu zaplatit?,5
305,quarter,Could you please send me more information about Dental Schools and programs?,Můžete mi prosím poslat více informací o zubařských školách a programech,5
481,quarter,I applied for victim compensation and want to know the status of my claim. Can you assist me?,"Požádal jsem o odškodnění obětí a chci vědět, jaký je stav mého nároku. Můžeš mi pomoct?",4
497,quarter,"My flights XXXX (Tallinn - Warsaw) and YYYY (Warsaw - Prague) scheduled for March 15 were cancelled due to Coronavirus measures set by the Polish government.  According to your webpages (https://www.lot.com/coronavirus-frequently-asked-questions), I should contact you via this form in order to obtain a full refund of both the flight tickets..","Mé lety XXXX (Tallinn - Varšava) a YYYY (Varšava - Praha) plánované na 15. března byly zrušeny kvůli opatřením ohledně Coronaviru, která stanovila polská vláda. Podle vašich webových stránek (https://www.lot.com/coronavirus-frequently-asked-questions) bych vás měl kontaktovat prostřednictvím tohoto formuláře, abych získal plné vrácení obou letenek.",5
35,quarter,I will not check in until eight in the evening. ,Ohlásím se až v osm večer.,5
371,quarter,Are the museum curators available to provide expertise on artworks?  ,"Jsou kurátoři muzea k dispozici, aby poskytli odborné znalosti o uměleckých dílech?",5
346,foster,"I would like to get married abroad under local jurisdiction, what can I do? ","Rád bych se oženil v zahraničí pod místní jurisdikcí, co můžu dělat?",5
220,foster,I can't register. May you guide me?  ,Nemůžu se zaregistrovat. Můžeš mě vést?,4
141,foster,It's great. I am very interested in the group trip. May I come with you?,Je to skvělé. Velmi se zajímám o ten výlet. Můžu jít s tebou?,4
244,foster,How can I get British citizenship?,Jak mohu získat britské občanství?,5
306,foster,I want to build a robot but How I do? Could you guide me? ,"Chci postavit robota, ale jak to mám udělat? Mohl bys mě vést?",4
376,foster,Do students have to study a fixed set of subjects or can they individualy form their major?,Musí studenti studovat fixní sadu předmětů nebo mohou samostatně tvořit svůj hlavní obor?,4
220,strain,Why wasn't I able to make a mobile payment? Do I cancel my subscribtion?,Proč jsem nemohl zaplatit za mobil? Zruším si předplatné?,3
376,strain,Do students have to study a fixed set of subjects or can they individually form their major?,Musí studenti studovat stanovenou sadu předmětů nebo mohou samy o sobě tvořit obor?,3
105,strain,Book me 20 seats and  a chocolate birthday cake.,Zajistěte mi 20 míst a čokoládový narozeninový dort.,5
306,strain,Could you send me more information about Cobot? We have machine tools and they are not ready for robotic operation.,Můžete mi poslat více informací o Cobotovi? Máme strojní zařízení a nejsou připraveni na robotickou operaci.,4
244,strain,How can I obtain British citizenship?,Jak mohu získat britské občanství?,5
21,quarter,"I am a student, can I get a discount?","Jsem student, můžu dostat slevu?",5
363,quarter,What do I do if I discover that I am fraudulently married to someone that I do not know?,"Co mám dělat, když zjistím, že jsem podvodně vdaná za někoho, koho neznám?",5
194,quarter,Do you offer some products for baptism?,Nabízíte nějaké produkty ke křtu?,5
368,quarter,I would like to rent a car through the hotel and a room with a bathtub.,Rád bych si pronajal auto přes hotel a pokoj s vanou.,4
298,quarter,Is there Wifi on the trains?,Je ve vlacích Wifi?,5
483,quarter,Can an application be downloaded and mailed to ComEd instead of using the online tool?,Lze aplikaci stáhnout a odeslat na ComEd namísto použití on-line nástroje?,5
302,quarter,Why do you have so many pop-up ads?,Proč máš tolik reklam na pop-up?,4
379,hostess,Do judges sit in cases concerning their own country? Are they really independent?,s kým můžu mluvit o stavbě,1
173,hostess,Do you offer T-shirts for women?,s kým můžu mluvit o budování nového hřiště?,1
75,hostess,who can i contact if I want to organize a charity event at the Town Hall?,kdo umí i podvádět,1
79,strain,where can I get a new ID? Is it necessary to report the loss of my ID?,Kde mohu získat novou občanku? Je to nutné?,3
290,strain,do you have a more photos of your products?,Máte ještě nějaké fotky svých produktů?,5
491,strain,"Hello, I have an older camer, Yashica Lynx 14E, but it looks broken. could you repair also this camera?","Dobrý den, mám starší kameru, Yashica Lynx 14E, ale vypadá rozbitá. Mohl byste opravit také tuto kameru?",4
462,strain,"My driver license expires soon, but I did not receive a renewal notice in the mail. What can I do?","Brzy mi vyprší řidičský průkaz, ale poštou jsem neobdržel oznámení o obnovení řidičského průkazu. Co můžu dělat?",5
129,strain,I have atopic dermatitis. do you use eco friendly washing powder/gel?,Mám atopickou dermatitidu. Používáte prášek na mytí odpadu?,3
137,madrasa,This jacket has a very big importance for me. I became it 15 years ago and since then it belonged to my favorite clothing’s. I would be very thankful if you could find it.,"Tahle bunda má pro mě velký význam. Stala jsem se jí před 15 lety a od té doby patřila mému oblíbenému oblečení. Byl bych velmi vděčný, kdybyste ho našel.",3
34,madrasa,Can I pay for accommodation in advanced?,Mohu zaplatit za ubytování v pokročilém věku?,2
199,madrasa,Do you prepare a simulator competitions and tournament? Could you send me the dates?,Připravujete simulátorové soutěže a turnaj? Můžete mi napsat datum?,3
114,madrasa,What is the annual fee for a dog and how can I pay it?,Jaký je roční poplatek za psa a jak ho mohu zaplatit?,5
361,madrasa,We would like to order from you fixed menu for the whole group. Additionally we would like to pay in euros. ,Rádi bychom si u vás objednali pevné menu pro celou skupinu. Zaplatíme v eurech.,5
36,madrasa,Is it possible to buy a overnight stay for another person later?,Je možné si později koupit přespání pro další osobu?,5
327,foster,I would like to come personall to your office. What document  do I need to have with me if I lose my card?,"Rád bych osobně přišel do vaší kanceláře. Jaký dokument potřebuju, když přijdu o vizitku?",4
465,foster,I teach my students English at school with series of videios on YouTube. Do you offer more of these videos?,Učím své studenty angličtinu ve škole sérií videí na YouTube. Nabízíte více takových videí?,5
53,foster,"Please do not ring the bell when you are in front of the house, Send me a message.","Prosím, nezvoňte na zvonek, když jste před domem, pošlete mi zprávu.",5
392,foster,"I want to visit someone in the hospital, is there any rule for visitors?","Chci navštívit někoho v nemocnici, platí nějaká pravidla pro návštěvy?",5
141,hostess,I am a teacher and I am planning a big trip for our school. We want to travel from Brno to Olomouc. Number of children and teachers will be 150. Is it necessary to order an extra railway carriage. We wnt to travel on the 20.4.2020 at 8:30 from Brno.,Jsem učitelka a plánuji pro naši školu velký výlet. Chceme cestovat z Brna do Olomouce. Počet dětí a učitelů bude 150. i si,2
306,hostess,Could you send me more information about Cobot? We have a machine tools and they are not ready for robotic operation.,Jsem učitelka a plánuji pro naši školu velký výlet. Chceme cestovat z Brna do Olomouce. Počet dětí a učitelů bude 150. Je nutné objednat další železniční vagón. Chtěli jsme cestovat.,5
361,legend,We would like to order fixed menu for groups. We would like to pay in euros.,Chtěli bychom si objednat opravené menu pro skupiny. Chtěli bychom zaplatit v eurech.,4
34,legend,Can I pay for accommodation in advance?,Mohu zaplatit ubytování předem?,5
31,legend,Is it possible to order other services such as wellness or dinner on the arrival day?,"Je možné objednat si v den příletu další služby, jako je wellness nebo večeře?",5
199,legend,Do you run simulations of competitions and tournaments? Could you please tell me the dates?,Provádíte simulace soutěží a turnajů? Můžete mi říct datum?,5
370,keyword,Do online courses begin and end at different times than regular on-campus courses?,"Začínají a končí on-line kurzy v různém čase, než běžné na univerzitních kurzech?",4
328,keyword,Which languages are spoken ar reception? Is it open 24 hours?,Které jazyky jsou mluvené a přijímané? Je otevřeno 24 hodin?,3
126,keyword,Does the city consider buying a speed camera? I think that would increase the security of citizens.,"Uvažuje město o koupi rychlokamery? Myslím, že by to zvýšilo zabezpečení",3
127,keyword,Water tank,Vodní nádrž,5
268,keyword,I would like to have a Brazilian band playing music and red rose - if possible,"Chtěl bych, aby Brazilská kapela hrála hudbu a červenou růži - pokud možno",4
435,keyword,I AM INTERESTED IN YOUR EVENT MARKET PRICING DYNAMICS FOR THE MACHINE LEARNING AGE. COULD I REGISTER?,JSEM ZDRAVOTNICKÝ V TÉM ROKU PRICKÝ DYNAMICK PRO MACHINÁLNÍ ŘÍZENÍ. Mám to brát vážně?,1
282,keyword,I am very satisfied with this coffee maschine. I bought it 5 months ago. I use it every day 3 times. So far it is working perfect.,S touto kávovou kaší jsem velmi spokojen. Koupil jsem ho před pěti měsíci. Používám ho každý den třikrát. Zatím to funguje perfektně.,2
369,keyword,What are the admissions and visa requirements for international undergraduate students?,Jaké jsou přijímací a vízové požadavky pro mezinárodní vysokoškolské studenty?,5
250,quarter,What kind of communication should I expect from the INTERPOL after I submit my request?,"Jaký druh komunikace mám očekávat od INTERPOLu poté, co podám svou žádost?",5
127,quarter,Water tank,Vodní nádrž,5
370,quarter,Do online courses begin and end at a different time than regular on-campus courses?,Začínají a končí online kurzy v jiný čas než regua,2
126,quarter,Does the city consider buying a speed camera? I think that would increase the security of citizens.,"Zvažuje město koupit rychlokameru? Myslím, že to zvýší bezpečnost občanů.",3
209,quarter,Is it possible to use heat cost allocators on panel radiators?,Je možné použít na panelu příděly na náklady tepla?,3
7,quarter,"Be careful, it is fragile. Please pack carefully. Thank you.","Buďte vyrovnaní, je fargile. Postup prosím",1
7,hostess,"Be careful, its fragile. Pack with care. Thank you.","Opatrně, je to křehké. Balení",2
328,hostess,which languages are spoken at reception? Is it open 24 hours?,kterými jazyky se mluví na recepci? Je otevřeno 24 hodin?,5
127,hostess,Water tank,Vodní nádrž,5
370,hostess,Do online courses begin and end at different times than regular on-campus courses?,Začínají a končí on-line kurzy v jinou dobu než běžné on-line kurzy?,5
126,hostess,Does the city consider buying speed camera? I think that would increase the security of citizens.,"Zvažuje město koupit rychlokameru? Myslím, že by to zvýšilo zabezpečení",4
121,quarter,Is the city considering cancelling New Year's fireworks? ,Uvažuje město o zrušení novoročního ohňostroje?,5
327,quarter,I want to come personally to your office. What documents do I need to have with me if my ID card is expired?,"Chci přijít osobně do vaší kanceláře. Jaké doklady musím mít, když mi vyprší průkaz?",5
322,quarter,How do I apply for a new or replacement Social Security number card?,Jak mám požádat o nové nebo nahrazené číslo sociálního zabezpečení,4
184,quarter,I have a specific problem with residence status in the Czech Republic. Could you please help me?,Mám specifický problém s pobytovým statusem v České republice. Mohl byste prosím...,3
53,quarter,"Please do not ring the bell when you are in front of the house, call me on the cell phone.","Prosím, nezvoňte na zvonek, když jste před domem, zavolejte mi na mobil.",5
481,foster,I requested for victim compensation and want to know the status of my assertion. could you help me? ,Žádal jsem o odškodnění obětí a chci znát stav svého tvrzení. Můžete mi pomoci?,4
305,foster,could you please Email information about Dental Schools and Programs?,Můžete prosím zaslat e-mailové informace o Dental Schools a Programs?,4
497,foster,My flights XXXX and YYYY determined for March 15 were canceled due to coronavirus measures set by polish government. According to your webpage I should contact you via this form in order to catch a full refund of both the flight tickets.,"Mé lety XXXX a YYYY plánované na 15. března byly zrušeny kvůli koronavirózním opatřením stanoveným polskou vládou. Podle vašich internetových stránek bych vás měl kontaktovat prostřednictvím tohoto formuláře, abych získal úplnou náhradu obou letenek.",4
338,foster,How long does it take until funds deposited my bank account?,"Jak dlouho trvá, než mi vloží peníze na bankovní účet?",5
438,blowing,I am interested in Technogym Bike. Could you send me a price?,Zajímám se o Technogym Bike. Můžete mi za to poslat cenu?,4
379,strain,Do judges sti in cases concering their own country? Are they really independent?,Sílí soudci při projednávání případů týkajících se dohody o vlastní zemi? Jsou opravdu nezávislé?,2
267,strain,I am travelling abroad soon. Where I can  find  information or advice on health risks.,Brzy pojedu do zahraničí. Kde najdu informace nebo rady o zdravotních rizicích.,5
82,strain,where can I take construction waste?,Kde mohu vzít stavební odpad?,5
244,speaker,How can I obtain British citizenship?,Jak mohu získat britské občanství?,5
141,speaker,I am a teacher and I am planning a bit trip from Brno to Olomouc for our school. There will be 150 teachers and children. We want to travel on 20.4.2020 at 8:30 from Brno. Is it neccessary to order an extra railway carriage?,Jsem učitelka a plánuji pro naši školu malý výlet z Brna do Olomouce. Bude tam 150 učitelů a dětí. Chceme vyrazit 20.4.2020 v 8:30 z Brna. Je nutné objednávat vagón navíc?,5
346,speaker,I want to marry abroad under local jurisdiction.What do I have to do?,Chci se vdát v zahraničí v rámci místní jurisdikce.Co musím udělat?,5
105,speaker,I want to book 20 seats and a chocolate cake for my birthday.,Chci si zamluvit 20 míst a čokoládový dort k narozeninám.,5
302,foster,could you please remove the all pop-up ads?,Mohl bys prosím sundat všechny reklamy na pop-up?,4
298,foster,"The WIFI of the train doesn't have good speed, please check it?","WIFI vlaku nemá dobrou rychlost, prosím zkontrolujte to?",5
483,foster,How can we download application and mail it to ComEd instead of using the online tool? ,Jak můžeme stáhnout aplikaci a odeslat ji ComEdovi namísto použití online nástroje?,5
497,legend,My flight XXXX (Tallin - Warsaw) and YYYY (Warsaw - Prague) scheduled for March 15 were cancelled due to coronavirus measures set by Polish government. According to your webpages I should contact you via this form in order to obtain full refund for both tickets.,"Můj let XXXX (Tallin - Varšava) a YYYY (Varšava - Praha) plánovaný na 15. března byl zrušen kvůli opatřením viru koronaviru stanoveným polskou vládou. Podle Vašich internetových stránek bych vás měl kontaktovat prostřednictvím tohoto formuláře, abych získal plnou náhradu za oba lístky.",4
317,legend,Could you send me a list of sleeping bags?,Můžete mi poslat seznam spacích pytlů?,5
481,legend,I applied for victim compensation and want to know the status of my claim. Could you please assist me?,Požádal jsem o odškodnění a chci znát stav svého nároku. Mohl byste mi prosím asistovat?,5
338,legend,How long does it take until the funds reach my bank account?,"Jak dlouho bude trvat, než se peníze dostanou na můj bankovní účet?",5
305,legend,Could you send me more information about Dental Schools and Programs?,Můžete mi poslat více informací o zubařských školách a programech?,5
371,legend,Are the museum curators available to provide expertise on artworks?,Jsou organizátoři muzea k dispozici k poskytování odborných znalostí o uměleckých dílech?,5
137,strain,This jacket is very important for me. I got it 15 years   ago and it is the best part of my clothing. I will be very thankful if you find it.,"Ta bunda je pro mě velmi důležitá. Dostala jsem ho před 15 lety a je to nejlepší část mého oblečení. Budu velmi vděčný, pokud ji najdete.",4
199,strain,Do you prepare a simulator competitions and tournaments? Could you write me  dates?,Připravujete simulátorové soutěže a turnaje? Můžete mi napsat rande?,3
31,strain,"Is it possible to order other services such as wellness, dinner on the day of arrival?","Je možné objednat si další služby, jako je wellness, večeři v den příjezdu?",5
114,strain,What is the annual fee for a dog and where can I pay it?,Jaký je roční poplatek za psa a kde ho mohu zaplatit?,5
36,strain,Is it possible to buy a stay for another person later?,Je možné koupit pobyt pro další osobu později?,5
317,strain,could you send me a list of sleeping bags?,mohl byste mi poslat seznam spacáků?,5
371,strain,Are the museum cruatros available to provide expertise on artworks?,"Je muzeum cruatros k dispozici, aby poskytlo odborné znalosti o uměleckých dílech?",3
35,strain,I will not check in until eight in the evening.,Nebudu se hlásit do osmi večer.,5
305,strain,Could you send me more information about dental schools and programs?,Můžete mi poslat více informací o zubařských školách a programech?,5
338,strain,How long does it take unitl the funds reach my bank account?,Za jak dlouho se spojí peníze s mým bankovním účtem?,4
481,strain,I applied for victim compensation and want to know the status of my claim. Can you assist me?,"Požádal jsem o odškodnění obětí a chci vědět, jaký je stav mého nároku. Můžeš mi pomoct?",5
346,blowing,"I wish to get married abroad under local jurisdiction, what must I do?","Rád bych se oženil v cizině pod místní jurisdikcí, co mám dělat?",5
306,blowing,Could you send me more information about the Cobot? We have machine tools and they are not ready for robotic functioning.,Můžete mi poslat více informací o Cobotovi? Máme strojní nástroje a nejsou připraveny na robotické funkce.,4
435,foster,May I register in the machine learning and markrting courses?  ,Můžu se zapsat do kurzu strojního učení a mazání?,3
30,foster,could you please give my a gluten-free breakfast?,Mohla bys mi dát bezlepkovou snídani?,4
170,foster,Can I ask you to give me more information about your company?  ,Mohu vás požádat o další informace o vaší společnosti?,5
268,foster,Could you please bring me a Brazilian band playing music?  ,"Přineste mi prosím brazilskou kapelu, která hraje hudbu.",3
369,foster,I would like to apply for your university. Can I ask you to send me requirements? ,Chtěl bych se ucházet o vaši univerzitu. Mohu vás požádat o zaslání požadavků?,3
7,foster,My purchase is very fragile. Please pack with care. ,"Můj nákup je velmi křehký. Prosím, balte opatrně.",5
370,foster,Does online course start and end at different times than regular courses?,Začínají a končí on-line kurzy v jiné době než pravidelné kurzy?,5
127,foster,We need a water tank. Could you please provide it for us? ,"Potřebujeme vodní nádrž. Mohl byste nám ho, prosím, poskytnout?",4
